Generation,Fitness
333,0.0178269309421
334,0.0178269309421
335,0.0178269309421
336,0.0178269309421
337,0.0178269309421
338,0.0178269309421
339,0.0178269309421
340,0.0178269309421
341,0.0178269309421
342,0.0178269309421
343,0.0178269309421
344,0.0178269309421
345,0.0178269309421
346,0.0178269309421
347,0.0178269309421
348,0.0178269309421
349,0.0178269309421
350,0.0178269309421
351,0.0178269309421
352,0.0178269309421
353,0.0178269309421
354,0.0178269309421
355,0.0178269309421
356,0.0178269309421
357,0.0178269309421
358,0.0178269309421
359,0.0178269309421
360,0.0178269309421
361,0.0178269309421
362,0.0178269309421
363,0.0178269309421
364,0.0178269309421
365,0.0178269309421
366,0.0178269309421
367,0.0178269309421
368,0.0178269309421
369,0.0178269309421
370,0.0178269309421
371,0.0178269309421
372,0.0178269309421
373,0.0178269309421
374,0.0178269309421
375,0.0178269309421
376,0.0178269309421
377,0.0178269309421
378,0.0178269309421
379,0.0178269309421
380,0.0178269309421
381,0.0178269309421
382,0.0178269309421
383,0.0178269309421
384,0.0178269309421
385,0.0178269309421
386,0.0178269309421
387,0.0178269309421
388,0.0178269309421
389,0.0178269309421
390,0.0178269309421
391,0.0178269309421
392,0.0178269309421
393,0.0178269309421
394,0.0178269309421
395,0.0178269309421
396,0.0178269309421
397,0.0178269309421
398,0.0178269309421
399,0.0178269309421
400,0.0178269309421
401,0.0178269309421
402,0.0178269309421
403,0.0178269309421
404,0.0178269309421
405,0.0178269309421
406,0.0178269309421
407,0.0178269309421
408,0.0178269309421
409,0.0178269309421
410,0.0178269309421
411,0.0178269309421
412,0.0178269309421
413,0.0178269309421
414,0.0178269309421
415,0.0178269309421
416,0.0178269309421
417,0.0178269309421
418,0.0178269309421
419,0.0178269309421
420,0.0178269309421
421,0.0178269309421
422,0.0178269309421
423,0.0178269309421
424,0.0178269309421
425,0.0178269309421
426,0.0178269309421
427,0.0178269309421
428,0.0178269309421
429,0.0178269309421
430,0.0178269309421
431,0.0178269309421
432,0.0178269309421
433,0.0178269309421
434,0.0178269309421
435,0.0178269309421
436,0.0178269309421
437,0.0178269309421
438,0.0178269309421
439,0.0178269309421
440,0.0178269309421
441,0.0178269309421
442,0.0178269309421
443,0.0178269309421
444,0.0178269309421
445,0.0178269309421
446,0.0178269309421
447,0.0178269309421
448,0.0178269309421
449,0.0178269309421
450,0.0178269309421
451,0.0178269309421
452,0.0178269309421
453,0.0178269309421
454,0.0178269309421
455,0.0178269309421
456,0.0178269309421
457,0.0178269309421
458,0.0178269309421
459,0.0178269309421
460,0.0178269309421
461,0.0178269309421
462,0.0178269309421
463,0.0178269309421
464,0.0178269309421
465,0.0178269309421
466,0.0178269309421
467,0.0178269309421
468,0.0178269309421
469,0.0178269309421
470,0.0178269309421
471,0.0178269309421
472,0.0178269309421
473,0.0178269309421
474,0.0178269309421
475,0.0178269309421
476,0.0178269309421
477,0.0178269309421
478,0.0178269309421
479,0.0178269309421
480,0.0178269309421
481,0.0178269309421
482,0.0178269309421
483,0.0178269309421
484,0.0178269309421
485,0.0178269309421
486,0.0178269309421
487,0.0178269309421
488,0.0178269309421
489,0.0178269309421
490,0.0178269309421
491,0.0178269309421
492,0.0178269309421
493,0.0178269309421
494,0.0178269309421
495,0.0178269309421
496,0.0178269309421
497,0.0178269309421
498,0.0178269309421
499,0.0178269309421
500,0.0178269309421
501,0.0178269309421
502,0.0178269309421
503,0.0178269309421
504,0.0178269309421
505,0.0178269309421
506,0.0178269309421
507,0.0178269309421
508,0.0178269309421
509,0.0178269309421
510,0.0178269309421
511,0.0178269309421
512,0.0178269309421
513,0.0178269309421
514,0.0178269309421
515,0.0178269309421
516,0.0178269309421
517,0.0178269309421
518,0.0178269309421
519,0.0178269309421
520,0.0178269309421
521,0.0178269309421
522,0.0178269309421
523,0.0178269309421
524,0.0178269309421
525,0.0178269309421
526,0.0178269309421
527,0.0178269309421
528,0.0178269309421
529,0.0178269309421
530,0.0178269309421
531,0.0178269309421
532,0.0178269309421
533,0.0178269309421
534,0.0178269309421
535,0.0178269309421
536,0.0178269309421
537,0.0178269309421
538,0.0178269309421
539,0.0178269309421
540,0.0178269309421
541,0.0178269309421
542,0.0178269309421
543,0.0178269309421
544,0.0178269309421
545,0.0178269309421
546,0.0178269309421
547,0.0178269309421
548,0.0178269309421
549,0.0178269309421
550,0.0178269309421
551,0.0178269309421
552,0.0178269309421
553,0.0178269309421
554,0.0178269309421
555,0.0178269309421
556,0.0178269309421
557,0.0178269309421
558,0.0178269309421
559,0.0178269309421
560,0.0178269309421
561,0.0178269309421
562,0.0178269309421
563,0.0178269309421
564,0.0178269309421
565,0.0178269309421
566,0.0178269309421
567,0.0178269309421
568,0.0178269309421
569,0.0178269309421
570,0.0178269309421
571,0.0178269309421
572,0.0178269309421
573,0.0178269309421
574,0.0178269309421
575,0.0178269309421
576,0.0178269309421
577,0.0178269309421
578,0.0178269309421
579,0.0178269309421
580,0.0178269309421
581,0.0178269309421
582,0.0178269309421
583,0.0178269309421
584,0.0178269309421
585,0.0178269309421
586,0.0178269309421
587,0.0178269309421
588,0.0178269309421
589,0.0178269309421
590,0.0178269309421
591,0.0178269309421
592,0.0178269309421
593,0.0178269309421
594,0.0178269309421
595,0.0178269309421
596,0.0178269309421
597,0.0178269309421
598,0.0178269309421
599,0.0178269309421
600,0.0178269309421
601,0.0178269309421
602,0.0178269309421
603,0.0178269309421
604,0.0178269309421
605,0.0178269309421
606,0.0178269309421
607,0.0178269309421
608,0.0178269309421
609,0.0178269309421
610,0.0178269309421
611,0.0178269309421
612,0.0178269309421
613,0.0178269309421
614,0.0178269309421
615,0.0178269309421
616,0.0178269309421
617,0.0178269309421
618,0.0178269309421
619,0.0178269309421
620,0.0178269309421
621,0.0178269309421
622,0.0178269309421
623,0.0178269309421
624,0.0178269309421
625,0.0178269309421
626,0.0178269309421
627,0.0178269309421
628,0.0178269309421
629,0.0178269309421
630,0.0178269309421
631,0.0178269309421
632,0.0178269309421
633,0.0178269309421
634,0.0178269309421
635,0.0178269309421
636,0.0178269309421
637,0.0178269309421
638,0.0178269309421
639,0.0178269309421
640,0.0178269309421
641,0.0178269309421
642,0.0178269309421
643,0.0178269309421
644,0.0178269309421
645,0.0178269309421
646,0.0178269309421
647,0.0178269309421
648,0.0178269309421
649,0.0178269309421
650,0.0178269309421
651,0.0178269309421
652,0.0178269309421
653,0.0178269309421
654,0.0178269309421
655,0.0178269309421
656,0.0178269309421
657,0.0178269309421
658,0.0178269309421
659,0.0178269309421
660,0.0178269309421
661,0.0178269309421
662,0.0178269309421
663,0.0178269309421
664,0.0178269309421
665,0.0178269309421
666,0.0178269309421
667,0.0178269309421
668,0.0178269309421
669,0.0178269309421
670,0.0178269309421
671,0.0178269309421
672,0.0178269309421
673,0.0178269309421
674,0.0178269309421
675,0.0178269309421
676,0.0178269309421
677,0.0178269309421
678,0.0178269309421
679,0.0178269309421
680,0.0178269309421
681,0.0178269309421
682,0.0178269309421
683,0.0178269309421
684,0.0178269309421
685,0.0178269309421
686,0.0178269309421
687,0.0178269309421
688,0.0178269309421
689,0.0178269309421
690,0.0178269309421
691,0.0178269309421
692,0.0178269309421
693,0.0178269309421
694,0.0178269309421
695,0.0178269309421
696,0.0178269309421
697,0.0178269309421
698,0.0178269309421
699,0.0178269309421
700,0.0178269309421
701,0.0178269309421
702,0.0178269309421
703,0.0178269309421
704,0.0178269309421
705,0.0178269309421
706,0.0178269309421
707,0.0178269309421
708,0.0178269309421
709,0.0178269309421
710,0.0178269309421
711,0.0178269309421
712,0.0178269309421
713,0.0178269309421
714,0.0178269309421
715,0.0178269309421
716,0.0178269309421
717,0.0178269309421
718,0.0178269309421
719,0.0178269309421
720,0.0178269309421
721,0.0178269309421
722,0.0178269309421
723,0.0178269309421
724,0.0178269309421
725,0.0178269309421
726,0.0178269309421
727,0.0178269309421
728,0.0178269309421
729,0.0178269309421
730,0.0178269309421
731,0.0178269309421
732,0.0178269309421
733,0.0178269309421
734,0.0178269309421
735,0.0178269309421
736,0.0178269309421
737,0.0178269309421
738,0.0178269309421
739,0.0178269309421
740,0.0178269309421
741,0.0178269309421
742,0.0178269309421
743,0.0178269309421
744,0.0178269309421
745,0.0178269309421
746,0.0178269309421
747,0.0178269309421
748,0.0178269309421
749,0.0178269309421
750,0.0178269309421
751,0.0178269309421
752,0.0178269309421
753,0.0178269309421
754,0.0178269309421
755,0.0178269309421
756,0.0178269309421
757,0.0178269309421
758,0.0178269309421
759,0.0178269309421
760,0.0178269309421
761,0.0178269309421
762,0.0178269309421
763,0.0178269309421
764,0.0178269309421
765,0.0178269309421
766,0.0178269309421
767,0.0178269309421
768,0.0178269309421
769,0.0178269309421
770,0.0178269309421
771,0.0178269309421
772,0.0178269309421
773,0.0178269309421
774,0.0178269309421
775,0.0178269309421
776,0.0178269309421
777,0.0178269309421
778,0.0178269309421
779,0.0178269309421
780,0.0178269309421
781,0.0178269309421
782,0.0178269309421
783,0.0178269309421
784,0.0178269309421
785,0.0178269309421
786,0.0178269309421
787,0.0178269309421
788,0.0178269309421
789,0.0178269309421
790,0.0178269309421
791,0.0178269309421
792,0.0178269309421
793,0.0178269309421
794,0.0178269309421
795,0.0178269309421
796,0.0178269309421
797,0.0178269309421
798,0.0178269309421
799,0.0178269309421
800,0.0178269309421
801,0.0178269309421
802,0.0178269309421
803,0.0178269309421
804,0.0178269309421
805,0.0178269309421
806,0.0178269309421
807,0.0178269309421
808,0.0178269309421
809,0.0178269309421
810,0.0178269309421
811,0.0178269309421
812,0.0178269309421
813,0.0178269309421
814,0.0178269309421
815,0.0178269309421
816,0.0178269309421
817,0.0178269309421
818,0.0178269309421
819,0.0178269309421
820,0.0178269309421
821,0.0178269309421
822,0.0178269309421
823,0.0178269309421
824,0.0178269309421
825,0.0178269309421
826,0.0178269309421
827,0.0178269309421
828,0.0178269309421
829,0.0178269309421
830,0.0178269309421
831,0.0178269309421
832,0.0178269309421
833,0.0178269309421
834,0.0178269309421
835,0.0178269309421
836,0.0178269309421
837,0.0178269309421
838,0.0178269309421
839,0.0178269309421
840,0.0178269309421
841,0.0178269309421
842,0.0178269309421
843,0.0178269309421
844,0.0178269309421
845,0.0178269309421
846,0.0178269309421
847,0.0178269309421
848,0.0178269309421
849,0.0178269309421
850,0.0178269309421
851,0.0178269309421
852,0.0178269309421
853,0.0178269309421
854,0.0178269309421
855,0.0178269309421
856,0.0178269309421
857,0.0178269309421
858,0.0178269309421
859,0.0178269309421
860,0.0178269309421
861,0.0178269309421
862,0.0178269309421
863,0.0178269309421
864,0.0178269309421
865,0.0178269309421
866,0.0178269309421
867,0.0178269309421
868,0.0178269309421
869,0.0178269309421
870,0.0178269309421
871,0.0178269309421
872,0.0178269309421
873,0.0178269309421
874,0.0178269309421
875,0.0178269309421
876,0.0178269309421
877,0.0178269309421
878,0.0178269309421
879,0.0178269309421
880,0.0178269309421
881,0.0178269309421
882,0.0178269309421
883,0.0178269309421
884,0.0178269309421
885,0.0178269309421
886,0.0178269309421
887,0.0178269309421
888,0.0178269309421
889,0.0178269309421
890,0.0178269309421
891,0.0178269309421
892,0.0178269309421
893,0.0178269309421
894,0.0178269309421
895,0.0178269309421
896,0.0178269309421
897,0.0178269309421
898,0.0178269309421
899,0.0178269309421
900,0.0178269309421
901,0.0178269309421
902,0.0178269309421
903,0.0178269309421
904,0.0178269309421
905,0.0178269309421
906,0.0178269309421
907,0.0178269309421
908,0.0178269309421
909,0.0178269309421
910,0.0178269309421
911,0.0178269309421
912,0.0178269309421
913,0.0178269309421
914,0.0178269309421
915,0.0178269309421
916,0.0178269309421
917,0.0178269309421
918,0.0178269309421
919,0.0178269309421
920,0.0178269309421
921,0.0178269309421
922,0.0178269309421
923,0.0178269309421
924,0.0178269309421
925,0.0178269309421
926,0.0178269309421
927,0.0178269309421
928,0.0178269309421
929,0.0178269309421
930,0.0178269309421
931,0.0178269309421
932,0.0178269309421
933,0.0178269309421
934,0.0178269309421
935,0.0178269309421
936,0.0178269309421
937,0.0178269309421
938,0.0178269309421
939,0.0178269309421
940,0.0178269309421
941,0.0178269309421
942,0.0178269309421
943,0.0178269309421
944,0.0178269309421
945,0.0178269309421
946,0.0178269309421
947,0.0178269309421
948,0.0178269309421
949,0.0178269309421
950,0.0178269309421
951,0.0178269309421
952,0.0178269309421
953,0.0178269309421
954,0.0178269309421
955,0.0178269309421
956,0.0178269309421
957,0.0178269309421
958,0.0178269309421
959,0.0178269309421
960,0.0178269309421
961,0.0178269309421
962,0.0178269309421
963,0.0178269309421
964,0.0178269309421
965,0.0178269309421
966,0.0178269309421
967,0.0178269309421
968,0.0178269309421
969,0.0178269309421
970,0.0178269309421
971,0.0178269309421
972,0.0178269309421
973,0.0178269309421
974,0.0178269309421
975,0.0178269309421
976,0.0178269309421
977,0.0178269309421
978,0.0178269309421
979,0.0178269309421
980,0.0178269309421
981,0.0178269309421
982,0.0178269309421
983,0.0178269309421
984,0.0178269309421
985,0.0178269309421
986,0.0178269309421
987,0.0178269309421
988,0.0178269309421
989,0.0178269309421
990,0.0178269309421
991,0.0178269309421
992,0.0178269309421
993,0.0178269309421
994,0.0178269309421
995,0.0178269309421
996,0.0178269309421
997,0.0178269309421
998,0.0178269309421
999,0.0178269309421
